Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod,g_min_Fluxes,g_max_Fluxes,l_min_Fluxes,l_max_Fluxes
MTHFD,-30.2283776600558,37.7167175737909,GARFT,-115.807032620507,8.92102397628503,0.662074811215689,0,-1,-1,0.265872562042887,0.265872561978881,NaN,NaN
O2tex,0,21.837,GAPD,-27.3148956441137,20.7720154310681,0,0,0,-1,18.0743072651437,18.0743072650901,NaN,NaN
O2tpp,0,21.837,GAPD,-27.3148956441137,20.7720154310681,0,0,0,-1,18.074307265124,18.0743072650932,NaN,NaN
PGCD,0,67.0105762907066,GHMT2r,-28.9343330842643,21.0873154033661,0,0.199143762113677,0,-1,0.827854173450987,0.827854173482365,NaN,NaN
PGK,-20.7720154310681,27.3148956441137,O2tex,0,21.837,10.2255344754453,0,-1,0,NaN,NaN,21.8308334587384,21.837
PGK,-20.7720154310681,27.3148956441137,O2tpp,0,21.837,10.2255344754453,0,-1,0,NaN,NaN,21.830833458746,21.8308334587563
PSERT,0,67.0105762907066,GHMT2r,-28.9343330842643,21.0873154033661,0,0.199143762113677,0,-1,0.827854173450987,0.827854173482365,NaN,NaN
PSP_L,0,67.0105762907066,GHMT2r,-28.9343330842643,21.0873154033661,0,0.199143762113677,0,-1,0.827854173450987,0.827854173482365,NaN,NaN
PPC,0,115.971143684307,FUM,-17.9284103626165,1000,0,0,0,-1,7.39144346081491,1000,7.39144346081662,996.983649718359
RPI,-33.1004094293874,0.321756509460556,RPE,-32.0746315974286,30.6994800568064,0,0,-1,-1,NaN,NaN,-0.747223540218215,-0.747223540388632
SUCOAS,-28.4642064585042,16.4863748054348,AKGDH,0,28.4827653971118,6.60008159984989,0.358667299304216,-1,0,NaN,NaN,3.58373131824633,6.6000815998632
TALA,-16.0285576479142,15.3584981792005,RPE,-32.0746315974286,30.6994800568064,0,0,-1,-1,NaN,NaN,-0.747223540218215,-0.747223540525169
TALA,-16.0285576479142,15.3584981792005,RPI,-33.1004094293874,0.321756509460556,0,0,-1,-1,NaN,NaN,-0.742010352724947,-0.742010352728357
TKT1,-16.0281927249653,15.3588631021526,RPE,-32.0746315974286,30.6994800568064,0.180376287150085,0,-1,-1,NaN,NaN,-0.747223540260393,-0.747223540299387
TKT1,-16.0281927249653,15.3588631021526,RPI,-33.1004094293874,0.321756509460556,0.180376287150085,0,-1,-1,NaN,NaN,-0.742010352655598,-0.742010352728016
TKT1,-16.0281927249653,15.3588631021526,TALA,-16.0285576479142,15.3584981792005,0.180376287150085,0,-1,-1,NaN,NaN,-0.198448670421385,-0.198448670497555
TKT2,-16.0464388724624,15.3406169546524,RPE,-32.0746315974286,30.6994800568064,0.0485869074057064,0,-1,-1,NaN,NaN,-0.747223540218215,-0.747223540210939
TKT2,-16.0464388724624,15.3406169546524,RPI,-33.1004094293874,0.321756509460556,0.0485869074057064,0,-1,-1,NaN,NaN,-0.742010352658895,-0.742010352728016
TKT2,-16.0464388724624,15.3406169546524,TALA,-16.0285576479142,15.3584981792005,0.0485869074057064,0,-1,-1,NaN,NaN,-0.198448670438438,-0.198448670517905
TKT2,-16.0464388724624,15.3406169546524,TKT1,-16.0281927249653,15.3588631021526,0.0485869074057064,0.180376287150085,-1,-1,NaN,NaN,-0.19115020795266,-0.191150208032013
